gene_id,D1,D3,Z3,Z1,Z2,MS1,D7,D9,ZH2,D4,D5,D6
ENSMUSG00000032096,6484,5143,2866,6900,5827,8112,7027,6437,6998,6258,6863,6341
ENSMUSG00000032097,5517,4597,2391,5496,4440,4823,4361,5076,5980,3734,4913,3792
ENSMUSG00000032098,29,32,11,25,0,15,12,14,4,2,7,9
ENSMUSG00000032099,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032101,11,3,6,2,0,9,6,12,0,10,11,8
ENSMUSG00000032103,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032105,1066,1103,523,660,340,603,847,1050,979,766,724,725
ENSMUSG00000032108,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000032109,1183,1009,544,1055,510,1282,1269,1084,1181,817,980,890
ENSMUSG00000032110,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032112,1256,1011,364,998,502,821,829,887,891,746,635,750
ENSMUSG00000032113,199,137,58,171,160,295,149,114,219,158,150,177
ENSMUSG00000032114,1195,1105,519,1057,577,924,924,907,943,919,877,928
ENSMUSG00000032115,4512,2218,1181,2921,2802,4263,4178,4065,4775,4017,4453,4187
ENSMUSG00000032116,4933,3901,1577,4647,3711,6311,4929,4721,5511,4366,4780,4164
ENSMUSG00000032118,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000032119,193,176,92,314,145,277,236,236,225,218,230,193
ENSMUSG00000032120,2284,1652,900,1414,1097,1619,1562,2082,1908,1349,1468,1292
ENSMUSG00000032121,317,275,147,274,178,157,197,171,194,155,116,138
ENSMUSG00000032122,3730,3810,1134,2600,1768,3121,3946,2621,3254,1290,1483,1955
ENSMUSG00000032123,1891,1826,835,1593,1102,2230,1870,2078,1931,1672,1804,1533
ENSMUSG00000032125,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000032126,1297,1024,428,993,600,958,905,945,1023,847,855,942
ENSMUSG00000032127,953,928,557,838,619,1072,926,922,944,846,897,732
ENSMUSG00000032128,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000032131,15,11,0,13,27,0,2,11,7,5,7,6
ENSMUSG00000032134,21,1,11,5,0,3,0,0,21,3,2,2
ENSMUSG00000032135,8,3,5,6,4,7,5,11,14,16,8,3
ENSMUSG00000032171,1046,782,283,675,342,577,761,728,843,733,708,755
ENSMUSG00000032172,1,7,0,1,0,1,0,5,6,1,2,2
ENSMUSG00000032174,3,0,0,1,0,0,3,1,1,0,2,3
ENSMUSG00000032175,1511,1435,647,1264,675,1123,1385,1241,1295,1084,1169,1144
ENSMUSG00000032177,67,73,68,76,63,71,54,78,107,41,73,48
ENSMUSG00000032178,1159,846,551,1025,679,1090,954,660,1035,829,958,981
ENSMUSG00000032179,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000032180,345,281,100,196,152,274,153,187,214,263,161,195
ENSMUSG00000032181,25,21,15,59,28,30,12,33,41,14,19,11
ENSMUSG00000032182,486,488,143,534,267,568,551,495,496,446,508,434
ENSMUSG00000032184,119,81,65,128,85,75,89,55,69,105,70,85
ENSMUSG00000032185,769,601,354,761,388,814,656,513,851,427,746,612
ENSMUSG00000032186,3,6,0,10,11,10,3,10,8,2,4,2
ENSMUSG00000032187,4595,3485,2493,4080,2998,4123,3607,3515,4465,2805,3380,3166
ENSMUSG00000032191,0,2,0,0,0,0,1,0,0,1,0,1
ENSMUSG00000032192,340,267,107,186,159,309,224,269,213,160,189,169
ENSMUSG00000032193,4648,5861,2678,6278,3573,9890,8023,6996,8162,6405,7073,7032
ENSMUSG00000032194,484,668,255,654,286,371,405,526,628,264,332,270
ENSMUSG00000032198,988,981,665,723,449,1267,1056,1109,1141,747,1057,716
ENSMUSG00000032199,2934,2253,1093,2485,1801,2662,2329,2236,2191,1571,1919,1985
ENSMUSG00000032202,1021,811,324,943,576,793,1134,1007,1064,669,942,778
ENSMUSG00000032203,196,133,104,195,200,274,135,169,185,116,145,108
ENSMUSG00000032204,0,3,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000032207,13,18,1,20,4,6,7,12,9,5,19,7
ENSMUSG00000032212,1989,1776,1093,1941,1745,1814,1794,1887,1823,1625,1691,1593
ENSMUSG00000032215,779,588,522,450,383,560,541,589,528,447,424,468
ENSMUSG00000032216,6651,5658,3275,8147,6545,11162,6008,5606,7352,5600,7861,6634
ENSMUSG00000032217,940,803,409,791,674,1174,789,1020,954,817,901,746
ENSMUSG00000032218,1414,1393,470,1604,704,1226,1229,907,1046,945,721,876
ENSMUSG00000032219,19,7,8,4,10,12,6,5,8,3,9,10
ENSMUSG00000032220,2178,2076,1007,1835,1334,2134,2161,1980,2119,1307,1862,1444
ENSMUSG00000032221,112,47,65,42,52,62,59,51,28,15,16,13
ENSMUSG00000032224,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032226,6519,3384,1194,3178,4322,4782,4067,2775,4192,3751,4359,3896
ENSMUSG00000032228,1122,911,461,1235,1122,1766,1149,942,1215,1043,1238,1161
ENSMUSG00000032231,16508,14175,7178,14034,9211,14110,14353,14532,16371,15073,14808,14086
ENSMUSG00000032232,915,720,334,963,806,1079,1067,841,1006,629,938,759
ENSMUSG00000032235,396,341,279,337,297,447,374,375,322,302,301,322
ENSMUSG00000032238,11,12,10,12,55,15,9,6,12,5,7,12
ENSMUSG00000032239,2064,1974,1202,1433,726,945,1193,1409,1196,741,1033,978
ENSMUSG00000032243,2,6,5,3,3,2,6,1,2,3,0,5
ENSMUSG00000032244,1117,800,531,1301,1213,1192,791,929,1068,965,965,908
ENSMUSG00000032245,1571,1189,649,1167,712,1194,747,890,975,498,729,682
ENSMUSG00000032246,3592,2956,1388,2284,2087,1664,1965,2674,2461,2435,1772,1845
ENSMUSG00000032249,3889,3105,1834,2633,2680,2169,2357,2634,2942,2025,2163,2270
ENSMUSG00000032251,3,2,3,3,9,3,9,7,6,5,5,4
ENSMUSG00000032252,698,570,308,814,652,1034,800,753,809,723,829,734
ENSMUSG00000032253,701,586,396,888,1045,1321,945,689,855,1086,818,797
ENSMUSG00000032254,1443,991,492,1398,866,1544,1107,952,1086,877,948,892
ENSMUSG00000032257,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032258,77,61,28,70,60,78,74,51,61,54,65,49
ENSMUSG00000032259,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000032261,3763,2868,1615,4046,4053,5966,4845,4321,4402,5495,5520,5108
ENSMUSG00000032262,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000032263,370,412,241,307,200,271,299,305,285,222,295,391
ENSMUSG00000032264,1036,731,370,673,511,960,663,715,771,595,588,609
ENSMUSG00000032265,2720,2387,2243,3090,2725,3388,2205,2339,2648,1825,1917,1784
ENSMUSG00000032267,586,748,275,665,536,794,585,800,739,596,657,523
ENSMUSG00000032268,0,0,0,0,0,5,0,0,0,1,1,0
ENSMUSG00000032269,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032271,0,0,0,3,0,0,0,0,0,2,1,1
ENSMUSG00000032274,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032278,1379,1194,451,981,899,1513,1302,1381,1308,1075,1205,1222
ENSMUSG00000032279,5668,4778,2108,5009,2842,4492,4727,4544,5187,3684,3686,3753
ENSMUSG00000032280,1491,889,781,1013,750,769,793,845,880,675,947,808
ENSMUSG00000032281,20,8,4,5,0,8,3,19,12,10,9,21
ENSMUSG00000032285,107,44,9,49,32,28,53,42,37,44,54,22
ENSMUSG00000032288,1792,1531,723,1192,644,1074,1186,1160,1060,829,1001,982
ENSMUSG00000032289,378,429,145,408,280,731,447,412,617,308,383,340
ENSMUSG00000032290,943,908,397,1041,637,1241,853,836,924,698,798,789
ENSMUSG00000032291,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032292,122,29,16,23,90,40,46,13,24,29,45,52
ENSMUSG00000032293,1809,1377,969,1917,2136,2552,2007,1710,2109,2126,1742,1772
ENSMUSG00000032294,25092,25510,13128,22839,11316,18600,21817,21025,24929,18053,19373,17506
ENSMUSG00000032295,1278,1057,826,946,576,954,914,906,1053,743,894,837
ENSMUSG00000032297,29,28,47,46,40,76,26,45,37,37,43,44
ENSMUSG00000032298,388,357,229,274,166,171,208,223,250,158,206,193
ENSMUSG00000032299,1168,994,670,877,540,601,853,814,836,880,678,772
ENSMUSG00000032300,409,278,232,382,342,416,354,342,442,362,464,403
ENSMUSG00000032301,3778,2967,1642,2710,2628,2538,3171,2992,3182,4069,2691,3116
ENSMUSG00000032303,0,0,0,1,0,7,1,1,1,0,1,0
ENSMUSG00000032305,481,441,227,479,241,351,407,430,426,340,401,325
ENSMUSG00000032306,2683,2352,1367,2101,1632,2801,2549,2547,2731,2364,2434,2294
ENSMUSG00000032307,877,528,265,720,689,769,688,533,591,673,683,686
ENSMUSG00000032308,374,326,122,280,176,298,255,363,337,206,276,257
ENSMUSG00000032309,968,701,375,809,703,671,637,720,692,464,576,569
ENSMUSG00000032310,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000032311,81,41,9,35,57,40,46,44,36,34,37,50
ENSMUSG00000032312,3385,2685,1719,2328,1619,2142,2103,2462,2408,1432,1984,1798
ENSMUSG00000032313,65,17,15,8,15,14,49,34,44,17,29,35
ENSMUSG00000032314,3997,3884,1100,3123,2150,2968,3543,3050,3610,2783,2760,2864
ENSMUSG00000032315,1,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000032316,1113,1017,515,835,520,902,880,941,874,736,789,701
ENSMUSG00000032318,1,0,4,0,0,0,0,0,0,0,0,0
ENSMUSG00000032320,774,743,210,777,465,837,786,632,698,569,642,611
ENSMUSG00000032322,63,38,30,33,1,16,39,32,39,25,37,45
ENSMUSG00000032323,4,3,0,2,0,5,0,2,1,0,0,2
ENSMUSG00000032324,10337,8628,4195,9298,5637,9330,6333,6614,7068,5911,6656,6857
ENSMUSG00000032327,18,38,19,33,0,40,9,26,18,8,29,10
ENSMUSG00000032328,2648,2092,1202,2667,2858,3494,2490,2461,2609,2471,2129,2245
ENSMUSG00000032329,858,851,376,722,656,777,710,716,700,557,644,526
ENSMUSG00000032330,6400,4865,2329,4851,2359,3632,4568,4200,4178,5526,3293,3788
ENSMUSG00000032332,0,1,0,3,0,0,0,0,5,0,5,0
ENSMUSG00000032333,404,349,297,215,114,217,314,257,281,192,265,261
ENSMUSG00000032334,2,5,0,4,0,7,0,3,1,6,6,4
ENSMUSG00000032336,2372,1875,1100,2109,1678,2556,1897,2098,2246,2371,2027,2112
ENSMUSG00000032338,3,0,0,7,0,2,3,0,0,6,2,2
ENSMUSG00000032340,1774,1645,951,2228,1877,2628,1865,1710,2303,1787,1831,1829
ENSMUSG00000032342,440,334,291,379,232,353,357,355,326,283,345,313
ENSMUSG00000032343,1,0,1,2,0,0,5,3,0,3,0,2
ENSMUSG00000032344,161,72,99,112,128,223,182,119,165,98,173,126
ENSMUSG00000032346,2,0,0,1,0,0,2,0,0,0,0,2
ENSMUSG00000032348,1505,1112,537,1045,1051,1114,955,739,754,878,1192,1246
ENSMUSG00000032349,2206,1561,857,2019,1602,2505,1751,1695,2172,1704,1841,1798
ENSMUSG00000032350,1437,1444,937,1515,1305,2559,2065,1640,1821,1501,1968,1868
ENSMUSG00000032352,1393,1127,677,1098,927,1600,1515,1255,1361,999,1166,984
ENSMUSG00000032353,3522,2216,1843,2567,1893,2211,2014,2301,2153,2001,1843,1929
ENSMUSG00000032355,0,2,0,0,9,0,6,3,0,3,3,1
ENSMUSG00000032356,1,2,0,0,0,3,2,5,1,7,0,3
ENSMUSG00000032357,471,429,192,479,337,443,447,356,411,283,233,293
ENSMUSG00000032358,153,117,104,465,373,507,281,180,304,289,297,235
ENSMUSG00000032359,1647,1374,597,1091,915,1112,1096,988,1186,1065,977,1013
ENSMUSG00000032360,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000032363,7,3,2,11,0,3,7,1,9,5,6,7
ENSMUSG00000032366,8142,7090,4240,6762,6016,5873,7071,6743,6787,5640,5374,5658
ENSMUSG00000032368,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032369,3646,3457,1192,3678,1849,4204,4523,3754,3573,5348,3986,4024
ENSMUSG00000032370,331,270,130,343,226,299,296,285,304,274,312,301
ENSMUSG00000032372,32,27,3,8,0,17,17,16,18,13,14,13
ENSMUSG00000032373,1590,732,564,619,1081,1409,1564,1016,1702,1236,1822,1799
ENSMUSG00000032374,17,6,3,2,0,7,0,2,6,7,1,7
ENSMUSG00000032375,281,184,75,271,179,349,241,219,240,231,125,101
ENSMUSG00000032376,1928,1769,1049,1784,1476,1855,1682,1431,1681,1354,1464,1357
ENSMUSG00000032377,89,78,33,53,28,60,59,29,52,30,29,39
ENSMUSG00000032380,1466,1287,805,1105,920,1208,1444,1383,1390,1376,1416,1341
ENSMUSG00000032381,2535,2199,1097,1888,1846,2044,1955,2174,2078,1711,1517,1707
ENSMUSG00000032382,3361,3248,1296,2811,1680,2815,2798,2519,2973,2715,2265,2163
ENSMUSG00000032383,3043,2333,725,2456,1680,2306,2698,2478,2531,3157,2324,2585
ENSMUSG00000032384,778,554,319,768,470,838,560,642,700,597,543,584
ENSMUSG00000032386,536,433,226,569,442,619,449,481,493,469,419,433
ENSMUSG00000032387,10,2,0,6,0,4,3,1,1,4,4,9
ENSMUSG00000032388,941,963,468,849,495,874,890,813,865,851,717,749
ENSMUSG00000032392,527,552,253,407,349,441,494,464,509,396,485,445
ENSMUSG00000032393,1703,1521,761,2249,2055,3002,2297,2044,2463,2225,2311,2119
ENSMUSG00000032394,0,0,0,1,0,1,0,0,0,0,0,0
ENSMUSG00000032396,603,567,291,608,539,610,574,487,605,395,532,504
ENSMUSG00000032397,363,210,194,266,279,389,302,227,304,294,300,279
ENSMUSG00000032398,1037,911,896,715,606,367,713,963,771,512,577,634
ENSMUSG00000032399,41196,35296,24914,33826,25963,26345,29140,31525,28698,27890,26952,27818
ENSMUSG00000032400,467,289,235,326,300,439,365,235,355,216,275,265
ENSMUSG00000032401,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000032402,923,850,423,800,620,921,889,814,920,735,917,739
ENSMUSG00000032403,366,300,161,221,122,168,215,240,203,200,154,184
ENSMUSG00000032405,512,486,218,608,422,751,464,513,511,544,489,409
ENSMUSG00000032407,1404,1156,851,1570,1459,2240,1374,1385,1553,1373,1410,1413
ENSMUSG00000032409,424,352,241,495,473,772,450,349,511,439,454,450
ENSMUSG00000032410,125,118,137,426,314,664,276,220,405,320,306,225
ENSMUSG00000032411,1022,1069,466,1168,863,1409,1075,928,925,875,914,834
ENSMUSG00000032412,1723,1163,788,1290,1095,1460,1141,1083,1243,914,1068,1032
ENSMUSG00000032413,827,823,426,843,729,1415,922,965,915,733,885,791
ENSMUSG00000032415,60,60,47,60,70,78,60,41,69,50,56,59
ENSMUSG00000032417,34,17,16,28,3,24,19,23,20,23,17,24
ENSMUSG00000032418,372,245,187,151,581,647,311,324,261,294,407,384
ENSMUSG00000032419,0,0,0,0,0,0,2,0,0,1,0,0
ENSMUSG00000032420,1319,1814,887,1464,849,1382,899,1253,1581,958,881,773
ENSMUSG00000032422,919,947,287,966,660,1206,999,777,974,1039,898,864
ENSMUSG00000032423,2451,1733,1307,2793,2708,3513,2314,2101,2651,2681,2553,2564
ENSMUSG00000032424,484,350,357,349,440,466,408,339,363,412,367,445
ENSMUSG00000032425,330,293,111,225,347,251,178,212,256,170,135,138
ENSMUSG00000032431,369,412,121,321,194,236,244,280,329,223,269,262
ENSMUSG00000032434,3608,3654,1122,4075,2924,5269,4039,3702,4236,4129,3711,3514
ENSMUSG00000032435,1240,1047,494,1227,886,1291,1039,1039,1161,738,941,864
ENSMUSG00000032436,203,222,87,230,86,145,183,206,248,131,112,88
ENSMUSG00000032437,6401,5162,2314,5894,4462,8333,6537,6154,6854,6058,5943,5761
ENSMUSG00000032440,1341,1192,542,1203,710,1605,1717,1092,1508,1052,1483,1440
ENSMUSG00000032443,0,0,0,0,0,4,1,1,0,0,0,0
ENSMUSG00000032446,18,4,0,6,4,4,5,10,4,5,3,5
ENSMUSG00000032449,1811,1898,897,1997,1160,2175,1350,1957,1955,1340,1320,1316
ENSMUSG00000032451,0,1,0,0,3,3,0,0,0,0,0,0
ENSMUSG00000032452,2,0,0,0,0,1,0,0,1,0,1,0
ENSMUSG00000032454,299,203,170,146,131,67,54,132,80,54,39,60
ENSMUSG00000032456,289,377,125,266,108,250,233,271,221,164,156,204
ENSMUSG00000032458,5094,4540,2168,5522,4077,5791,5667,4815,5789,6097,5297,5447
ENSMUSG00000032459,612,432,175,448,477,593,505,406,554,433,441,545
ENSMUSG00000032462,255,186,145,314,259,368,287,314,345,230,285,250
ENSMUSG00000032463,353,311,159,281,172,199,308,318,267,175,202,228
ENSMUSG00000032468,826,782,384,884,696,1030,739,757,885,612,640,663
ENSMUSG00000032469,491,431,264,397,308,397,361,427,468,332,314,392
ENSMUSG00000032470,53,22,18,23,25,10,21,21,18,15,19,24
ENSMUSG00000032473,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000032475,676,645,246,621,563,541,578,555,564,820,548,558
ENSMUSG00000032477,1733,1275,559,1049,1001,1270,1251,1453,1525,1165,1194,1030
ENSMUSG00000032478,432,264,246,242,207,299,276,297,279,325,250,281
ENSMUSG00000032479,2265,2256,1046,1990,1376,2370,1954,2146,2606,1463,1787,1701
ENSMUSG00000032480,1149,806,637,1051,624,997,975,917,1042,787,849,925
ENSMUSG00000032481,1351,1102,572,1386,1317,1987,1189,996,1325,1038,1347,1249
ENSMUSG00000032482,16,6,11,4,0,3,7,3,7,2,2,1
ENSMUSG00000032484,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032485,2002,1812,859,1769,867,1805,1760,1725,1837,1193,1440,1311
ENSMUSG00000032487,0,0,0,0,0,0,0,1,0,0,2,0
ENSMUSG00000032489,50,72,30,77,45,65,43,48,48,34,36,27
ENSMUSG00000032491,94,70,76,59,87,56,40,62,64,52,45,43
ENSMUSG00000032492,0,0,0,0,20,0,2,0,0,0,0,0
ENSMUSG00000032493,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032494,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032495,0,0,0,3,0,0,0,0,0,0,0,0
ENSMUSG00000032496,92,177,69,100,91,646,173,488,603,460,472,368
ENSMUSG00000032497,2597,1988,1580,2007,1616,1652,1663,2314,2384,1469,1484,1565
ENSMUSG00000032498,516,408,282,461,255,518,499,465,501,539,465,527
ENSMUSG00000032500,55,37,11,70,51,47,61,40,48,40,63,53
ENSMUSG00000032501,2067,1363,742,1595,994,1713,963,1107,1410,869,1184,819
ENSMUSG00000032502,1,0,2,3,3,8,0,1,3,0,0,1
ENSMUSG00000032503,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032504,5721,5267,2599,6708,4728,7537,6217,5668,6899,4368,5450,4842
ENSMUSG00000032507,8,15,0,23,8,33,13,13,14,21,20,10
ENSMUSG00000032508,1242,1075,452,825,815,955,1054,1082,994,804,1001,819
ENSMUSG00000032511,0,0,0,1,0,0,0,0,0,1,0,0
ENSMUSG00000032512,1458,1310,698,1719,1020,1813,1490,1326,1575,1196,1368,1304
ENSMUSG00000032513,1313,917,677,1027,658,831,979,1089,1202,1053,1060,1163
ENSMUSG00000032514,4,0,2,1,0,4,2,11,4,12,8,12
ENSMUSG00000032515,225,277,89,202,73,134,123,171,263,133,242,170
ENSMUSG00000032517,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032518,42924,33251,37640,31178,23263,23598,26537,30276,25732,29840,21743,25221
ENSMUSG00000032519,721,585,236,451,268,417,429,508,470,418,426,442
ENSMUSG00000032523,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032525,2394,1778,1166,2173,1985,3276,2512,2637,2582,2124,2557,2207
ENSMUSG00000032526,530,402,192,379,183,230,320,440,344,494,314,427
ENSMUSG00000032527,4890,4485,1775,4486,2689,3817,3813,3661,3858,3224,3436,3516
ENSMUSG00000032528,7273,7030,3331,6667,4233,5360,7431,7617,7546,5917,6319,5594
ENSMUSG00000032530,10,16,13,24,0,12,24,7,20,22,29,12
ENSMUSG00000032531,139,175,52,178,86,225,162,87,133,96,197,111
ENSMUSG00000032532,104,51,24,48,115,59,27,46,60,97,47,75
ENSMUSG00000032534,850,724,492,740,424,591,692,701,650,408,539,483
ENSMUSG00000032536,5955,5552,3609,4753,3011,5383,4718,5340,5779,3053,4212,3589
ENSMUSG00000032537,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032540,745,671,317,701,394,638,539,590,583,551,469,552
ENSMUSG00000032547,1763,1363,819,1534,1348,1577,1132,1384,1408,998,1302,1126
ENSMUSG00000032548,1251,1073,855,895,421,1285,818,942,1394,620,825,629
ENSMUSG00000032549,39,27,20,37,0,25,27,21,9,8,14,5
ENSMUSG00000032551,390,303,146,276,252,282,241,304,240,330,235,276
ENSMUSG00000032553,1139,640,336,567,362,688,610,727,563,588,558,574
ENSMUSG00000032554,136,186,172,300,218,300,52,102,41,139,118,126
ENSMUSG00000032555,1373,927,616,1440,1023,2128,1452,1002,1510,1310,1324,1246
ENSMUSG00000032556,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032557,1481,1030,715,1019,964,1130,1165,1407,1128,1036,1085,1224
ENSMUSG00000032558,186,157,115,192,139,271,195,169,202,147,193,194
ENSMUSG00000032560,1628,1371,720,2021,1678,2871,2010,1788,2232,1780,1964,1763
ENSMUSG00000032561,881,1071,365,1505,630,1760,1168,1117,1192,1084,847,918
ENSMUSG00000032562,6128,5423,2789,4925,3250,5539,4459,5052,5754,3059,4759,3698
ENSMUSG00000032563,1006,952,427,973,714,1293,1154,954,1064,844,830,934
ENSMUSG00000032564,0,0,0,0,0,0,1,1,0,0,0,2
ENSMUSG00000032565,553,501,205,383,228,410,553,441,413,293,391,307
ENSMUSG00000032566,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032567,192,177,156,217,151,237,214,226,209,213,188,212
ENSMUSG00000032570,1596,1261,628,1704,1600,2058,1469,1278,1574,1604,1286,1396
ENSMUSG00000032571,734,724,345,858,539,967,722,594,671,575,662,648
ENSMUSG00000032572,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032575,5032,3012,1224,2940,2016,3027,3965,4391,4044,3049,3285,3362
ENSMUSG00000032577,2612,2878,1228,2386,1357,1976,2350,2831,2571,2070,2076,2185
ENSMUSG00000032578,389,321,154,234,71,129,231,224,234,138,164,147
ENSMUSG00000032579,405,325,296,232,133,129,203,227,247,138,148,152
ENSMUSG00000032580,3118,2670,1809,2263,2110,2212,2277,2391,2181,1625,2101,1722
ENSMUSG00000032582,1952,1330,906,1441,1388,1399,1354,1465,1448,1142,1304,1173
ENSMUSG00000032583,2092,1254,1011,1112,809,1202,1339,1520,1399,1109,1198,1160
ENSMUSG00000032584,2603,1985,1024,1458,1199,2231,2455,2501,2372,2179,2442,1989
ENSMUSG00000032586,257,109,124,202,122,180,143,120,192,111,100,134
ENSMUSG00000032589,534,426,286,413,355,517,625,520,725,481,654,568
ENSMUSG00000032590,2974,2484,1222,2344,1686,2369,2767,2345,2847,2348,2409,2396
ENSMUSG00000032591,8,12,0,9,5,9,12,8,9,7,6,7
ENSMUSG00000032593,325,193,203,214,136,324,360,322,281,338,353,329
ENSMUSG00000032594,2734,2103,1112,2061,1322,1521,1781,2071,2300,1616,1812,1422
ENSMUSG00000032595,9,2,7,5,0,3,4,3,2,5,3,8
ENSMUSG00000032596,1960,1574,1220,1062,747,1467,1889,1669,1914,1340,1453,1311
ENSMUSG00000032598,244,206,221,284,167,235,138,266,202,149,223,189
ENSMUSG00000032599,974,777,526,649,469,882,742,567,679,478,691,677
ENSMUSG00000032601,2948,2470,1503,3866,3024,5212,3586,2790,3858,2634,3034,2982
ENSMUSG00000032602,2948,3030,952,2314,1485,2575,2668,3422,4286,2178,2502,1881
ENSMUSG00000032604,4233,4476,1903,4572,2801,3911,4504,3942,4124,4050,3856,4079
ENSMUSG00000032606,223,240,91,172,143,166,138,158,161,109,106,122
ENSMUSG00000032607,299,236,115,193,277,195,124,156,110,111,130,125
ENSMUSG00000032609,165,118,57,62,25,62,56,51,56,23,47,70
ENSMUSG00000032611,41,31,25,22,9,12,8,25,18,14,20,8
ENSMUSG00000032612,2631,2552,1203,2599,1565,2821,2463,2389,2811,1789,2134,2065
ENSMUSG00000032615,496,378,196,315,174,235,286,339,290,236,235,257
ENSMUSG00000032621,1223,989,782,1079,1123,1333,1149,1176,1163,805,1027,1015
ENSMUSG00000032623,0,0,0,0,0,1,0,3,1,0,2,0
ENSMUSG00000032624,1842,1509,975,2068,1735,2434,1652,1583,1999,1743,1881,1695
ENSMUSG00000032625,0,3,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000032633,728,761,473,612,348,671,591,586,608,444,600,503
ENSMUSG00000032637,3403,3100,1503,2805,1907,3491,2795,2923,3538,2152,3039,2652
ENSMUSG00000032640,80,34,32,56,54,62,16,30,61,47,57,39
ENSMUSG00000032641,97,123,55,102,22,79,79,51,69,70,60,129
ENSMUSG00000032643,30,75,25,27,12,69,87,78,65,34,44,49
ENSMUSG00000032648,12,12,4,8,0,11,10,16,27,3,8,4
ENSMUSG00000032649,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032652,553,431,126,383,302,496,400,344,388,318,324,291
ENSMUSG00000032656,121,57,84,55,35,82,105,62,120,48,52,42
ENSMUSG00000032657,249,206,74,126,185,133,149,160,194,94,134,108
ENSMUSG00000032661,951,529,360,311,265,668,839,301,828,151,236,258
ENSMUSG00000032666,476,634,319,646,459,670,463,697,610,448,517,475
ENSMUSG00000032667,4053,3482,1473,3098,2649,3389,3177,2604,2978,2090,2709,2762
ENSMUSG00000032671,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032673,540,342,174,398,535,307,287,373,393,219,259,284
ENSMUSG00000032679,9,4,4,2,5,5,4,0,2,0,0,0
ENSMUSG00000032680,0,0,0,1,0,1,1,3,3,2,3,2
ENSMUSG00000032688,479,490,195,535,623,618,542,511,497,300,447,421
ENSMUSG00000032690,696,222,183,259,136,320,491,185,233,56,137,126
ENSMUSG00000032691,1,6,0,3,4,2,0,3,3,8,6,5
ENSMUSG00000032698,13,4,0,12,4,9,16,14,6,2,5,5
ENSMUSG00000032702,969,904,639,1274,795,1665,1095,1013,1259,1133,1237,1022
ENSMUSG00000032705,644,601,349,616,455,646,597,613,574,553,533,495
ENSMUSG00000032712,891,813,487,1033,1009,1630,1060,1164,1103,1065,1101,942
ENSMUSG00000032714,24,20,21,33,13,40,37,25,30,39,35,20
ENSMUSG00000032715,14,4,0,17,0,13,6,11,6,6,4,6
ENSMUSG00000032717,2,2,0,5,0,8,7,3,14,12,10,19
ENSMUSG00000032718,2015,2150,765,1924,1221,2437,1490,1882,2098,1269,1727,1465
ENSMUSG00000032719,6,2,0,1,27,10,1,5,4,0,5,3
ENSMUSG00000032724,72,25,29,53,32,56,30,27,24,18,27,24
ENSMUSG00000032725,10,13,6,4,0,26,18,8,27,12,12,9
ENSMUSG00000032726,60,52,58,55,29,97,99,61,85,33,73,66
ENSMUSG00000032727,1068,1160,598,906,483,899,936,736,848,530,555,508
ENSMUSG00000032733,492,410,206,391,298,433,316,330,422,202,349,307
ENSMUSG00000032735,1,0,0,3,0,0,0,2,1,0,2,1
ENSMUSG00000032737,2621,2021,986,2028,1360,1764,1920,1911,2265,1341,1728,1468
ENSMUSG00000032739,0,3,12,4,0,0,3,1,5,2,0,0
