gene_id,MP1,MP2
ENSMUSG00000018334,702,243
ENSMUSG00000039568,504,441
ENSMUSG00000024143,696,249
ENSMUSG00000053477,685,260
ENSMUSG00000004885,563,382
ENSMUSG00000008450,614,331
ENSMUSG00000032092,689,256
ENSMUSG00000032563,649,296
ENSMUSG00000028899,644,300
ENSMUSG00000034308,568,376
ENSMUSG00000039210,624,319
ENSMUSG00000041263,640,303
ENSMUSG00000026696,660,282
ENSMUSG00000020755,643,299
ENSMUSG00000086968,617,325
ENSMUSG00000028991,588,354
ENSMUSG00000025348,581,360
ENSMUSG00000038546,667,274
ENSMUSG00000022663,721,220
ENSMUSG00000055707,608,333
ENSMUSG00000061062,649,291
ENSMUSG00000074030,669,271
ENSMUSG00000045210,643,295
ENSMUSG00000029708,651,287
ENSMUSG00000042462,484,454
ENSMUSG00000038250,690,248
ENSMUSG00000032232,625,313
ENSMUSG00000018189,611,326
ENSMUSG00000027086,681,256
ENSMUSG00000026439,712,224
ENSMUSG00000069135,577,359
ENSMUSG00000039183,603,333
ENSMUSG00000029596,629,307
ENSMUSG00000031642,701,235
ENSMUSG00000004221,595,341
ENSMUSG00000078684,684,251
ENSMUSG00000035311,582,352
ENSMUSG00000017686,652,282
ENSMUSG00000026819,609,325
ENSMUSG00000040761,617,317
ENSMUSG00000029363,487,447
ENSMUSG00000025607,614,320
ENSMUSG00000038227,606,328
ENSMUSG00000020694,606,327
ENSMUSG00000052962,634,299
ENSMUSG00000066839,534,399
ENSMUSG00000021537,648,284
ENSMUSG00000041650,650,282
ENSMUSG00000022681,563,368
ENSMUSG00000024193,588,343
ENSMUSG00000048365,653,278
ENSMUSG00000046947,601,330
ENSMUSG00000026179,551,379
ENSMUSG00000019897,625,305
ENSMUSG00000043029,726,204
ENSMUSG00000020677,612,318
ENSMUSG00000040105,603,327
ENSMUSG00000017858,600,330
ENSMUSG00000029191,607,323
ENSMUSG00000018999,602,328
ENSMUSG00000033769,600,329
ENSMUSG00000048668,544,385
ENSMUSG00000019738,568,361
ENSMUSG00000036151,651,278
ENSMUSG00000051615,665,263
ENSMUSG00000005069,616,312
ENSMUSG00000028898,590,337
ENSMUSG00000079724,429,497
ENSMUSG00000026980,695,231
ENSMUSG00000053128,555,371
ENSMUSG00000034203,655,270
ENSMUSG00000067825,650,275
ENSMUSG00000020610,638,286
ENSMUSG00000031157,595,329
ENSMUSG00000026361,691,232
ENSMUSG00000001270,781,142
ENSMUSG00000028403,711,212
ENSMUSG00000030619,648,275
ENSMUSG00000000266,694,229
ENSMUSG00000042350,634,288
ENSMUSG00000021578,650,272
ENSMUSG00000040296,621,301
ENSMUSG00000032757,678,244
ENSMUSG00000044148,576,346
ENSMUSG00000003812,584,337
ENSMUSG00000011958,621,300
ENSMUSG00000050777,652,268
ENSMUSG00000020640,635,285
ENSMUSG00000067203,521,399
ENSMUSG00000034312,484,436
ENSMUSG00000031453,653,267
ENSMUSG00000024797,612,307
ENSMUSG00000029449,612,307
ENSMUSG00000006736,689,229
ENSMUSG00000024539,679,239
ENSMUSG00000059939,516,402
ENSMUSG00000019837,545,372
ENSMUSG00000002844,652,265
ENSMUSG00000042729,661,256
ENSMUSG00000009112,694,223
ENSMUSG00000030753,625,292
ENSMUSG00000059183,586,331
ENSMUSG00000031148,674,243
ENSMUSG00000032998,633,283
ENSMUSG00000004266,626,290
ENSMUSG00000050271,697,219
ENSMUSG00000056608,737,179
ENSMUSG00000006412,615,300
ENSMUSG00000006288,551,364
ENSMUSG00000036966,625,290
ENSMUSG00000034445,632,283
ENSMUSG00000028552,646,269
ENSMUSG00000055976,715,200
ENSMUSG00000031878,659,256
ENSMUSG00000019822,565,349
ENSMUSG00000039193,631,283
ENSMUSG00000038812,585,329
ENSMUSG00000039648,532,382
ENSMUSG00000031626,378,536
ENSMUSG00000040043,530,383
ENSMUSG00000027194,617,296
ENSMUSG00000041187,536,377
ENSMUSG00000035215,629,283
ENSMUSG00000020681,619,293
ENSMUSG00000021143,593,319
ENSMUSG00000045331,795,117
ENSMUSG00000053862,492,420
ENSMUSG00000018287,568,343
ENSMUSG00000033294,670,241
ENSMUSG00000037533,605,305
ENSMUSG00000039219,660,250
ENSMUSG00000038943,414,496
ENSMUSG00000061410,604,306
ENSMUSG00000020831,552,357
ENSMUSG00000021929,624,285
ENSMUSG00000028647,621,288
ENSMUSG00000026812,570,338
ENSMUSG00000060935,671,236
ENSMUSG00000090401,462,445
ENSMUSG00000031482,634,273
ENSMUSG00000047539,593,313
ENSMUSG00000022210,531,375
ENSMUSG00000024127,628,278
ENSMUSG00000032548,624,282
ENSMUSG00000026227,539,366
ENSMUSG00000001379,589,316
ENSMUSG00000073155,496,409
ENSMUSG00000032178,611,294
ENSMUSG00000026761,603,301
ENSMUSG00000027651,645,259
ENSMUSG00000021374,710,193
ENSMUSG00000042275,671,232
ENSMUSG00000037646,553,350
ENSMUSG00000038121,658,245
ENSMUSG00000044864,700,203
ENSMUSG00000041037,516,387
ENSMUSG00000031015,576,327
ENSMUSG00000042524,477,425
ENSMUSG00000043311,552,350
ENSMUSG00000028741,657,245
ENSMUSG00000031310,655,247
ENSMUSG00000031358,601,301
ENSMUSG00000026663,662,239
ENSMUSG00000041774,687,214
ENSMUSG00000090846,502,399
ENSMUSG00000071369,607,293
ENSMUSG00000047728,678,222
ENSMUSG00000005718,649,251
ENSMUSG00000024921,607,293
ENSMUSG00000028869,623,277
ENSMUSG00000030126,668,232
ENSMUSG00000010936,592,308
ENSMUSG00000040297,660,239
ENSMUSG00000004187,486,413
ENSMUSG00000033014,612,287
ENSMUSG00000003378,423,476
ENSMUSG00000049580,547,352
ENSMUSG00000030652,623,276
ENSMUSG00000020173,571,327
ENSMUSG00000042507,725,173
ENSMUSG00000021338,630,268
ENSMUSG00000023088,674,224
ENSMUSG00000087590,508,390
ENSMUSG00000027679,558,340
ENSMUSG00000012519,596,300
ENSMUSG00000073420,779,116
ENSMUSG00000027304,602,293
ENSMUSG00000038902,598,297
ENSMUSG00000026589,562,332
ENSMUSG00000002845,679,215
ENSMUSG00000040007,625,269
ENSMUSG00000039756,662,232
ENSMUSG00000066441,588,305
ENSMUSG00000022195,613,280
ENSMUSG00000057506,618,275
ENSMUSG00000005804,652,241
ENSMUSG00000039759,449,444
ENSMUSG00000025934,488,404
ENSMUSG00000034522,513,379
ENSMUSG00000027641,601,291
ENSMUSG00000026199,555,336
ENSMUSG00000021241,597,294
ENSMUSG00000021504,625,266
ENSMUSG00000049521,590,301
ENSMUSG00000024382,636,255
ENSMUSG00000039195,557,334
ENSMUSG00000039137,543,348
ENSMUSG00000033669,577,313
ENSMUSG00000035069,559,331
ENSMUSG00000025742,611,278
ENSMUSG00000038700,562,325
ENSMUSG00000001542,637,250
ENSMUSG00000040818,661,226
ENSMUSG00000024054,680,207
ENSMUSG00000002103,610,277
ENSMUSG00000028262,603,284
ENSMUSG00000079003,596,291
ENSMUSG00000016018,613,273
ENSMUSG00000028266,545,341
ENSMUSG00000059486,691,195
ENSMUSG00000030269,528,358
ENSMUSG00000014873,458,427
ENSMUSG00000026483,600,284
ENSMUSG00000036023,589,295
ENSMUSG00000024220,474,410
ENSMUSG00000036834,584,300
ENSMUSG00000043162,561,323
ENSMUSG00000030763,640,244
ENSMUSG00000006941,571,313
ENSMUSG00000008136,645,238
ENSMUSG00000037989,609,274
ENSMUSG00000024083,658,225
ENSMUSG00000040363,666,217
ENSMUSG00000025921,723,159
ENSMUSG00000051518,539,343
ENSMUSG00000002846,497,385
ENSMUSG00000026767,647,235
ENSMUSG00000029512,505,377
ENSMUSG00000029752,659,223
ENSMUSG00000020608,556,324
ENSMUSG00000024325,582,298
ENSMUSG00000028889,692,188
ENSMUSG00000061024,651,228
ENSMUSG00000033355,577,302
ENSMUSG00000019873,618,260
ENSMUSG00000020248,629,249
ENSMUSG00000001627,687,191
ENSMUSG00000039234,694,184
ENSMUSG00000001065,570,308
ENSMUSG00000016756,702,175
ENSMUSG00000029629,611,266
ENSMUSG00000020122,623,253
ENSMUSG00000037075,599,277
ENSMUSG00000034709,590,286
ENSMUSG00000027884,577,299
ENSMUSG00000022408,569,306
ENSMUSG00000005251,629,246
ENSMUSG00000023921,608,267
ENSMUSG00000026857,552,323
ENSMUSG00000021012,622,252
ENSMUSG00000006395,507,367
ENSMUSG00000049421,578,296
ENSMUSG00000070056,557,317
ENSMUSG00000031161,490,384
ENSMUSG00000061650,526,347
ENSMUSG00000039850,453,420
ENSMUSG00000046034,505,368
ENSMUSG00000027080,526,347
ENSMUSG00000036054,478,395
ENSMUSG00000032244,605,268
ENSMUSG00000062202,624,248
ENSMUSG00000039795,560,312
ENSMUSG00000030034,520,352
ENSMUSG00000060791,506,366
ENSMUSG00000061731,615,256
ENSMUSG00000068246,363,508
ENSMUSG00000029681,548,323
ENSMUSG00000021731,629,241
ENSMUSG00000068417,590,280
ENSMUSG00000024068,626,244
ENSMUSG00000027998,581,289
ENSMUSG00000092607,578,292
ENSMUSG00000019979,601,268
ENSMUSG00000042705,566,303
ENSMUSG00000023942,457,411
ENSMUSG00000066232,671,197
ENSMUSG00000020079,567,300
ENSMUSG00000056209,584,283
ENSMUSG00000038253,483,384
ENSMUSG00000030611,516,351
ENSMUSG00000020283,580,286
ENSMUSG00000003604,532,334
ENSMUSG00000032571,581,285
ENSMUSG00000015748,592,273
ENSMUSG00000028292,595,270
ENSMUSG00000042460,648,217
ENSMUSG00000063801,515,350
ENSMUSG00000072893,468,396
ENSMUSG00000075486,506,358
ENSMUSG00000027854,519,345
ENSMUSG00000031578,542,322
ENSMUSG00000015027,623,241
ENSMUSG00000020003,630,233
ENSMUSG00000035133,697,166
ENSMUSG00000047881,563,300
ENSMUSG00000032066,693,170
ENSMUSG00000032388,535,328
ENSMUSG00000009905,591,271
ENSMUSG00000025558,640,222
ENSMUSG00000037286,551,311
ENSMUSG00000034621,630,231
ENSMUSG00000037904,623,238
ENSMUSG00000048546,608,253
ENSMUSG00000028698,614,247
ENSMUSG00000036693,569,292
ENSMUSG00000060260,457,404
ENSMUSG00000031981,481,380
ENSMUSG00000022867,622,238
ENSMUSG00000024614,638,222
ENSMUSG00000032171,585,275
ENSMUSG00000026718,624,235
ENSMUSG00000021738,623,235
ENSMUSG00000027303,538,320
ENSMUSG00000038058,500,358
ENSMUSG00000015305,568,289
ENSMUSG00000044461,483,374
ENSMUSG00000068114,642,215
ENSMUSG00000032046,550,307
ENSMUSG00000078919,616,241
ENSMUSG00000020024,621,235
ENSMUSG00000020818,538,318
ENSMUSG00000015943,574,282
ENSMUSG00000056025,527,329
ENSMUSG00000028680,692,164
ENSMUSG00000029128,623,233
ENSMUSG00000001761,524,332
ENSMUSG00000086841,533,322
ENSMUSG00000022350,576,279
ENSMUSG00000030750,628,227
ENSMUSG00000044533,513,341
ENSMUSG00000033478,527,327
ENSMUSG00000040697,653,201
ENSMUSG00000058258,662,191
ENSMUSG00000013701,684,169
ENSMUSG00000013236,408,445
ENSMUSG00000045078,594,259
ENSMUSG00000041341,599,253
ENSMUSG00000025869,591,261
ENSMUSG00000000532,614,238
ENSMUSG00000030314,506,346
ENSMUSG00000058756,590,261
ENSMUSG00000023938,471,380
ENSMUSG00000051396,576,275
ENSMUSG00000054302,577,273
ENSMUSG00000022474,506,344
ENSMUSG00000003500,558,292
ENSMUSG00000032997,666,183
ENSMUSG00000020375,557,292
ENSMUSG00000024258,531,318
ENSMUSG00000080242,726,123
ENSMUSG00000061273,602,247
ENSMUSG00000024231,624,224
ENSMUSG00000029763,480,368
ENSMUSG00000071532,452,395
ENSMUSG00000021549,598,249
ENSMUSG00000022889,598,249
ENSMUSG00000027327,502,345
ENSMUSG00000058240,522,324
ENSMUSG00000050619,586,260
ENSMUSG00000064284,472,373
ENSMUSG00000036093,594,251
ENSMUSG00000026159,670,174
ENSMUSG00000020898,445,399
ENSMUSG00000045679,595,249
ENSMUSG00000033565,609,235
ENSMUSG00000026466,547,296
ENSMUSG00000022678,440,403
ENSMUSG00000071266,499,344
ENSMUSG00000039304,522,321
ENSMUSG00000060538,515,328
ENSMUSG00000026470,609,233
ENSMUSG00000000708,580,262
ENSMUSG00000028601,477,365
ENSMUSG00000016510,552,290
ENSMUSG00000037679,448,393
ENSMUSG00000009030,643,198
ENSMUSG00000029910,498,343
ENSMUSG00000020715,610,229
ENSMUSG00000037003,546,293
ENSMUSG00000041124,616,223
ENSMUSG00000056148,522,316
ENSMUSG00000003355,593,245
ENSMUSG00000026946,572,266
ENSMUSG00000037709,506,332
ENSMUSG00000037486,638,199
ENSMUSG00000021608,474,363
ENSMUSG00000021950,720,117
ENSMUSG00000029174,596,241
ENSMUSG00000032540,486,351
ENSMUSG00000057363,667,169
ENSMUSG00000002803,398,438
ENSMUSG00000022094,529,307
ENSMUSG00000042508,577,259
ENSMUSG00000037007,508,328
ENSMUSG00000042487,593,243
ENSMUSG00000026048,561,274
ENSMUSG00000026248,639,196
ENSMUSG00000020576,584,251
ENSMUSG00000016024,624,211
ENSMUSG00000037111,551,284
ENSMUSG00000029415,611,224
ENSMUSG00000020770,508,326
ENSMUSG00000054072,652,182
ENSMUSG00000027253,588,246
ENSMUSG00000027176,556,278
ENSMUSG00000053870,544,290
ENSMUSG00000052419,605,229
ENSMUSG00000030612,493,341
ENSMUSG00000032290,584,250
ENSMUSG00000031922,535,298
ENSMUSG00000023277,564,269
ENSMUSG00000015312,646,186
ENSMUSG00000028010,576,256
ENSMUSG00000029345,553,279
ENSMUSG00000022089,525,306
ENSMUSG00000041035,544,287
ENSMUSG00000031352,581,250
ENSMUSG00000073131,630,200
ENSMUSG00000019814,589,240
ENSMUSG00000035798,622,207
ENSMUSG00000052533,556,273
ENSMUSG00000087150,524,305
ENSMUSG00000015536,591,237
ENSMUSG00000035376,611,217
ENSMUSG00000034158,618,210
ENSMUSG00000031864,503,325
ENSMUSG00000041215,504,323
ENSMUSG00000035629,499,328
ENSMUSG00000031242,544,283
ENSMUSG00000022529,584,242
ENSMUSG00000022516,518,308
ENSMUSG00000024462,583,243
ENSMUSG00000024962,469,357
ENSMUSG00000075467,522,304
ENSMUSG00000029426,621,205
ENSMUSG00000027306,361,464
ENSMUSG00000059920,507,317
ENSMUSG00000071506,493,331
ENSMUSG00000071632,422,401
ENSMUSG00000014426,559,264
ENSMUSG00000025880,538,285
ENSMUSG00000027014,569,254
ENSMUSG00000032320,653,170
ENSMUSG00000031370,547,276
ENSMUSG00000069601,479,342
ENSMUSG00000029111,540,281
ENSMUSG00000032867,584,237
ENSMUSG00000020027,486,334
ENSMUSG00000020121,553,267
ENSMUSG00000019907,553,266
ENSMUSG00000036636,524,295
ENSMUSG00000026740,504,315
ENSMUSG00000047388,557,262
ENSMUSG00000000295,450,368
ENSMUSG00000062115,522,296
ENSMUSG00000039982,583,235
ENSMUSG00000028211,613,205
ENSMUSG00000028890,630,188
ENSMUSG00000030397,483,335
ENSMUSG00000041115,505,313
ENSMUSG00000040483,435,382
ENSMUSG00000000976,488,329
ENSMUSG00000021993,527,290
ENSMUSG00000067931,493,324
ENSMUSG00000026563,529,287
ENSMUSG00000019775,450,366
ENSMUSG00000020783,546,270
ENSMUSG00000021366,625,191
ENSMUSG00000023990,468,348
ENSMUSG00000079480,639,177
ENSMUSG00000034066,488,327
ENSMUSG00000057134,558,257
ENSMUSG00000034453,533,282
ENSMUSG00000020056,538,277
ENSMUSG00000021945,560,255
ENSMUSG00000024271,554,261
ENSMUSG00000031879,527,288
ENSMUSG00000038302,468,346
ENSMUSG00000020634,637,177
ENSMUSG00000061751,627,187
ENSMUSG00000024563,585,229
ENSMUSG00000037279,545,269
ENSMUSG00000019295,477,337
ENSMUSG00000056305,615,199
ENSMUSG00000031728,477,337
ENSMUSG00000078317,607,207
ENSMUSG00000012296,502,311
ENSMUSG00000032253,583,230
ENSMUSG00000026489,279,533
ENSMUSG00000020415,551,261
ENSMUSG00000035248,610,202
ENSMUSG00000021890,624,188
ENSMUSG00000026743,587,225
ENSMUSG00000058325,574,238
ENSMUSG00000074063,578,234
ENSMUSG00000037369,574,238
ENSMUSG00000048497,539,272
ENSMUSG00000034297,592,219
ENSMUSG00000057948,558,253
ENSMUSG00000060143,321,490
ENSMUSG00000024312,535,276
ENSMUSG00000037416,567,244
ENSMUSG00000071662,599,212
ENSMUSG00000028187,574,237
ENSMUSG00000032468,589,222
ENSMUSG00000026480,535,275
ENSMUSG00000022948,396,414
ENSMUSG00000030272,537,273
ENSMUSG00000036845,432,378
ENSMUSG00000031527,534,276
ENSMUSG00000080927,488,321
ENSMUSG00000045312,618,191
ENSMUSG00000035953,611,198
ENSMUSG00000040269,617,192
ENSMUSG00000027968,541,267
ENSMUSG00000039740,613,195
ENSMUSG00000000600,582,226
ENSMUSG00000026502,559,248
ENSMUSG00000032633,496,311
ENSMUSG00000028069,616,191
ENSMUSG00000050229,574,232
ENSMUSG00000020899,593,213
ENSMUSG00000004071,583,223
ENSMUSG00000059878,506,300
ENSMUSG00000014633,432,374
ENSMUSG00000026628,601,204
ENSMUSG00000020255,544,261
ENSMUSG00000017688,627,178
ENSMUSG00000070520,552,253
ENSMUSG00000030727,416,389
ENSMUSG00000034311,454,351
ENSMUSG00000038150,471,333
ENSMUSG00000022544,501,303
ENSMUSG00000026843,602,202
ENSMUSG00000000134,567,237
ENSMUSG00000038055,487,316
ENSMUSG00000002550,501,302
ENSMUSG00000027340,582,221
ENSMUSG00000038668,566,237
ENSMUSG00000018196,554,248
ENSMUSG00000050106,478,324
ENSMUSG00000034194,488,314
ENSMUSG00000023018,524,278
ENSMUSG00000027637,636,166
ENSMUSG00000042328,425,377
ENSMUSG00000030861,550,252
ENSMUSG00000025408,382,419
ENSMUSG00000041431,377,424
ENSMUSG00000029326,564,237
ENSMUSG00000006906,554,247
ENSMUSG00000001964,528,273
ENSMUSG00000091509,537,263
ENSMUSG00000023988,641,159
ENSMUSG00000024240,502,298
ENSMUSG00000026933,561,239
ENSMUSG00000028633,582,218
ENSMUSG00000030609,586,214
ENSMUSG00000001767,575,224
ENSMUSG00000073910,564,235
ENSMUSG00000049553,551,248
ENSMUSG00000020766,550,248
ENSMUSG00000034473,524,274
ENSMUSG00000062638,553,245
ENSMUSG00000007867,515,282
ENSMUSG00000001569,574,223
ENSMUSG00000074006,451,346
ENSMUSG00000038000,454,343
ENSMUSG00000018565,499,297
ENSMUSG00000063235,501,295
ENSMUSG00000004896,523,273
ENSMUSG00000029434,543,253
ENSMUSG00000059772,413,383
ENSMUSG00000030965,535,261
ENSMUSG00000031429,558,238
ENSMUSG00000042229,490,305
ENSMUSG00000071359,559,236
ENSMUSG00000037638,493,302
ENSMUSG00000014361,488,307
ENSMUSG00000044167,559,236
ENSMUSG00000029213,551,244
ENSMUSG00000006651,571,224
ENSMUSG00000066258,316,478
ENSMUSG00000034951,498,296
ENSMUSG00000035151,566,228
ENSMUSG00000023791,538,255
ENSMUSG00000036114,545,248
ENSMUSG00000039244,489,304
ENSMUSG00000058706,527,266
ENSMUSG00000074151,567,226
ENSMUSG00000022390,580,212
ENSMUSG00000081534,427,365
ENSMUSG00000022951,544,248
ENSMUSG00000027189,517,275
ENSMUSG00000074643,611,181
ENSMUSG00000024201,489,302
ENSMUSG00000025184,529,262
ENSMUSG00000017299,538,253
ENSMUSG00000053460,519,272
ENSMUSG00000063808,572,219
ENSMUSG00000020669,521,269
ENSMUSG00000054051,587,203
ENSMUSG00000035811,479,311
ENSMUSG00000001674,568,220
ENSMUSG00000023908,382,406
ENSMUSG00000069020,502,286
ENSMUSG00000025236,531,257
ENSMUSG00000031197,524,264
ENSMUSG00000026456,471,316
ENSMUSG00000012483,627,160
ENSMUSG00000040466,495,292
ENSMUSG00000020646,657,129
ENSMUSG00000006289,556,230
ENSMUSG00000027495,493,293
ENSMUSG00000026640,579,206
ENSMUSG00000048826,586,199
ENSMUSG00000044881,538,247
ENSMUSG00000036278,541,243
ENSMUSG00000039449,531,253
ENSMUSG00000049892,467,316
ENSMUSG00000038290,466,317
ENSMUSG00000034429,399,384
ENSMUSG00000051255,584,199
ENSMUSG00000034032,520,263
ENSMUSG00000001098,597,186
ENSMUSG00000017390,561,221
ENSMUSG00000022023,461,321
ENSMUSG00000005370,549,233
ENSMUSG00000008301,485,297
ENSMUSG00000029290,616,166
ENSMUSG00000079508,492,290
ENSMUSG00000024833,453,328
ENSMUSG00000024776,559,222
ENSMUSG00000063275,561,220
ENSMUSG00000027459,476,305
ENSMUSG00000027787,577,204
ENSMUSG00000050144,509,272
ENSMUSG00000024151,556,224
ENSMUSG00000029387,501,279
ENSMUSG00000031787,474,306
ENSMUSG00000059554,460,319
ENSMUSG00000034613,601,178
ENSMUSG00000084957,452,327
ENSMUSG00000037172,528,251
ENSMUSG00000051184,482,297
ENSMUSG00000074405,507,272
ENSMUSG00000037434,581,197
ENSMUSG00000019842,491,287
ENSMUSG00000021127,400,378
ENSMUSG00000045767,531,247
ENSMUSG00000038299,570,208
ENSMUSG00000051579,507,271
ENSMUSG00000020868,434,343
ENSMUSG00000003762,483,294
ENSMUSG00000076281,378,399
ENSMUSG00000020439,391,384
ENSMUSG00000001583,481,294
ENSMUSG00000022114,602,173
ENSMUSG00000053158,482,293
ENSMUSG00000039307,367,407
ENSMUSG00000041775,375,399
ENSMUSG00000031585,559,215
ENSMUSG00000001786,465,308
ENSMUSG00000038025,591,182
ENSMUSG00000022019,529,244
ENSMUSG00000031533,585,188
ENSMUSG00000043923,378,395
ENSMUSG00000001138,498,274
ENSMUSG00000051989,529,243
ENSMUSG00000027018,523,249
ENSMUSG00000063052,446,325
ENSMUSG00000047945,630,141
ENSMUSG00000029625,513,258
ENSMUSG00000015112,570,201
ENSMUSG00000058979,538,233
ENSMUSG00000019863,517,253
ENSMUSG00000040599,561,209
ENSMUSG00000022033,425,345
ENSMUSG00000023044,458,312
ENSMUSG00000017418,602,168
ENSMUSG00000033943,602,168
ENSMUSG00000027330,433,337
ENSMUSG00000073684,471,299
ENSMUSG00000029291,496,274
ENSMUSG00000022360,468,300
ENSMUSG00000039356,514,254
ENSMUSG00000064289,613,155
ENSMUSG00000058013,604,164
ENSMUSG00000048234,572,195
ENSMUSG00000073664,598,169
ENSMUSG00000025872,502,265
ENSMUSG00000021501,571,196
ENSMUSG00000066148,535,232
ENSMUSG00000025812,550,217
ENSMUSG00000031095,527,240
ENSMUSG00000018861,396,370
ENSMUSG00000069089,532,234
ENSMUSG00000021962,501,265
ENSMUSG00000072115,451,315
ENSMUSG00000079437,480,286
ENSMUSG00000015522,570,196
ENSMUSG00000006019,410,356
ENSMUSG00000025500,344,422
ENSMUSG00000062619,477,288
ENSMUSG00000036503,510,255
ENSMUSG00000042380,503,262
ENSMUSG00000001663,402,362
ENSMUSG00000002308,447,317
ENSMUSG00000085939,529,235
ENSMUSG00000029669,457,307
ENSMUSG00000037966,359,404
ENSMUSG00000002297,442,321
ENSMUSG00000049957,534,228
ENSMUSG00000022538,499,263
ENSMUSG00000064120,508,254
ENSMUSG00000028068,346,416
ENSMUSG00000039917,525,237
ENSMUSG00000037410,578,184
ENSMUSG00000006732,497,264
ENSMUSG00000022972,473,288
ENSMUSG00000072082,358,403
ENSMUSG00000043535,502,259
ENSMUSG00000048796,458,303
ENSMUSG00000028322,544,217
ENSMUSG00000029004,478,283
ENSMUSG00000031145,426,335
ENSMUSG00000001143,518,242
ENSMUSG00000035762,520,240
ENSMUSG00000036315,503,257
ENSMUSG00000024601,546,214
ENSMUSG00000090086,409,351
ENSMUSG00000033781,540,219
ENSMUSG00000021936,586,173
ENSMUSG00000021830,446,313
ENSMUSG00000021982,538,221
ENSMUSG00000074918,564,195
ENSMUSG00000030291,522,237
ENSMUSG00000020288,528,230
ENSMUSG00000022814,525,233
ENSMUSG00000028184,585,173
ENSMUSG00000050213,535,223
ENSMUSG00000058761,465,293
ENSMUSG00000038291,518,240
ENSMUSG00000071041,357,401
ENSMUSG00000010607,517,241
ENSMUSG00000020744,502,255
ENSMUSG00000046314,527,230
ENSMUSG00000035329,544,213
ENSMUSG00000079020,501,256
ENSMUSG00000038751,565,192
ENSMUSG00000022853,493,263
ENSMUSG00000037820,487,269
ENSMUSG00000029338,565,191
ENSMUSG00000056121,528,227
ENSMUSG00000035049,560,195
ENSMUSG00000061755,536,219
ENSMUSG00000061118,415,340
ENSMUSG00000030102,466,289
ENSMUSG00000035726,569,185
ENSMUSG00000010601,483,271
ENSMUSG00000085334,627,127
ENSMUSG00000042308,461,293
ENSMUSG00000037907,499,254
ENSMUSG00000020661,495,258
ENSMUSG00000057531,427,326
ENSMUSG00000059326,481,272
ENSMUSG00000040720,522,231
ENSMUSG00000007872,77,676
ENSMUSG00000028999,456,297
ENSMUSG00000035642,490,263
ENSMUSG00000034263,515,238
ENSMUSG00000063522,461,291
ENSMUSG00000058216,579,173
ENSMUSG00000067219,546,206
ENSMUSG00000025525,426,326
ENSMUSG00000003581,494,257
ENSMUSG00000040767,416,335
ENSMUSG00000021782,532,219
ENSMUSG00000014074,492,259
ENSMUSG00000045932,612,139
ENSMUSG00000019528,429,322
ENSMUSG00000028221,562,189
ENSMUSG00000029073,466,285
ENSMUSG00000038506,417,334
